dep_airport,arr_airport,dep_date_time,fuel_gallons,tail_number,celebrity_id,celebrity_name
ANC,KHH,10/24/23,4800,N652WE,12,Eric Schmidt
KHH,TSA,10/25/23,560,N652WE,12,Eric Schmidt
LTN,VIE,10/31/23,810,N652WE,12,Eric Schmidt
VIE,VIE,10/31/23,780,N652WE,12,Eric Schmidt
LTN,TEB,11/2/23,3000,N652WE,12,Eric Schmidt
FPO,WTD,11/4/23,280,N652WE,12,Eric Schmidt
MIA,FPO,11/4/23,550,N652WE,12,Eric Schmidt
VNY,FRG,11/14/23,2600,N652WE,12,Eric Schmidt
PTK,FMY,11/16/23,820,N652WE,12,Eric Schmidt
DOH,DOH,12/4/23,170,N652WE,12,Eric Schmidt
SXM,TEB,12/10/23,1700,N652WE,12,Eric Schmidt
TEB,KRK,12/12/23,4200,N652WE,12,Eric Schmidt
KRK,WAW,12/13/23,310,N652WE,12,Eric Schmidt
IAD,TEB,12/14/23,640,N652WE,12,Eric Schmidt
TEB,PSP,12/16/23,2300,N652WE,12,Eric Schmidt
PSP,SWF,12/17/23,2400,N652WE,12,Eric Schmidt
STS,TSP,12/22/23,470,N652WE,12,Eric Schmidt
VNY,TSP,12/25/23,400,N652WE,12,Eric Schmidt
STS,SJC,1/3/24,770,N652WE,12,Eric Schmidt
PHX,SJC,1/19/24,630,N652WE,12,Eric Schmidt
SJC,IAD,1/24/24,2100,N652WE,12,Eric Schmidt
GVA,ZRH,1/27/24,3500,N652WE,12,Eric Schmidt
IAD,FOK,1/28/24,600,N652WE,12,Eric Schmidt
FOK,MYR,1/31/24,580,N652WE,12,Eric Schmidt
LDJ,PIE,2/5/24,880,N652WE,12,Eric Schmidt
MYR,LDJ,2/5/24,620,N652WE,12,Eric Schmidt
PIE,HWO,2/5/24,530,N652WE,12,Eric Schmidt
HWO,PIE,2/6/24,620,N652WE,12,Eric Schmidt
VNY,SLT,2/13/24,750,N652WE,12,Eric Schmidt
BMI,NBC,2/15/24,610,N652WE,12,Eric Schmidt
NBC,RBW,2/15/24,480,N652WE,12,Eric Schmidt
VNY,HWO,2/19/24,2700,N652WE,12,Eric Schmidt
HWO,SML,2/22/24,470,N652WE,12,Eric Schmidt
MTH,BEF,2/23/24,830,N652WE,12,Eric Schmidt
SML,WTD,2/23/24,520,N652WE,12,Eric Schmidt
VNY,JAC,2/25/24,1300,N652WE,12,Eric Schmidt
JAC,HTH,2/27/24,580,N652WE,12,Eric Schmidt
HTH,SBA,2/28/24,440,N652WE,12,Eric Schmidt
SBA,BYS,2/29/24,630,N652WE,12,Eric Schmidt
LRA,SMI,3/1/24,5900,N652WE,12,Eric Schmidt
SNS,OAK,3/8/24,510,N652WE,12,Eric Schmidt
VNY,SNS,3/8/24,620,N652WE,12,Eric Schmidt
POU,NXP,3/9/24,2100,N652WE,12,Eric Schmidt
NTK,PRB,3/12/24,530,N652WE,12,Eric Schmidt
KIC,IRS,3/13/24,1700,N652WE,12,Eric Schmidt
PRB,KIC,3/13/24,430,N652WE,12,Eric Schmidt
FOK,RWI,3/17/24,530,N652WE,12,Eric Schmidt
ATW,TMB,4/19/24,1200,N652WE,12,Eric Schmidt
HNL,LAS,4/19/24,3500,N652WE,12,Eric Schmidt
TEB,FRG,4/21/24,390,N652WE,12,Eric Schmidt
TMB,TEB,4/21/24,1500,N652WE,12,Eric Schmidt
FRG,TEB,4/26/24,450,N652WE,12,Eric Schmidt
IAD,TEB,4/27/24,490,N652WE,12,Eric Schmidt
TEB,IAD,4/27/24,430,N652WE,12,Eric Schmidt
TEB,IAD,5/6/24,500,N652WE,12,Eric Schmidt
IAD,EWR,5/8/24,520,N652WE,12,Eric Schmidt
EWR,RST,5/9/24,1100,N652WE,12,Eric Schmidt
RST,EWR,5/9/24,810,N652WE,12,Eric Schmidt
EWR,IAD,5/10/24,550,N652WE,12,Eric Schmidt
IAD,OPF,5/10/24,1000,N652WE,12,Eric Schmidt
OPF,FOK,5/11/24,1300,N652WE,12,Eric Schmidt
FOK,SJC,5/15/24,3300,N652WE,12,Eric Schmidt
SJC,VNY,5/16/24,840,N652WE,12,Eric Schmidt
VNY,SJC,5/17/24,390,N652WE,12,Eric Schmidt
SJC,VNY,5/18/24,530,N652WE,12,Eric Schmidt
VNY,LBG,5/21/24,4900,N652WE,12,Eric Schmidt
LBG,TEB,5/23/24,3500,N652WE,12,Eric Schmidt
IAH,OPF,6/4/23,1500,N68885,32,Mark Zuckerberg
BHX,AMS,6/13/23,660,N68885,32,Mark Zuckerberg
CPH,RKE,6/13/23,1200,N68885,32,Mark Zuckerberg
AMS,STN,6/14/23,540,N68885,32,Mark Zuckerberg
STN,GLA,6/15/23,940,N68885,32,Mark Zuckerberg
KEF,KEF,6/25/23,2500,N68885,32,Mark Zuckerberg
LBG,LIL,6/27/23,960,N68885,32,Mark Zuckerberg
LIL,LBG,6/27/23,440,N68885,32,Mark Zuckerberg
LIL,RKE,6/27/23,1600,N68885,32,Mark Zuckerberg
RKE,RKE,6/29/23,810,N68885,32,Mark Zuckerberg
BCN,BCN,7/5/23,980,N68885,32,Mark Zuckerberg
FRG,MGE,7/27/23,1200,N68885,32,Mark Zuckerberg
EWR,VNY,7/29/23,4000,N68885,32,Mark Zuckerberg
VNY,HOU,8/20/23,2300,N68885,32,Mark Zuckerberg
HOU,EWR,8/22/23,2400,N68885,32,Mark Zuckerberg
AVI,BUR,8/26/23,4200,N68885,32,Mark Zuckerberg
BUR,MID,8/27/23,3100,N68885,32,Mark Zuckerberg
HOU,PLS,9/6/23,2700,N68885,32,Mark Zuckerberg
PLS,HOU,9/8/23,2900,N68885,32,Mark Zuckerberg
HOU,VNY,9/21/23,2700,N68885,32,Mark Zuckerberg
LAS,HOU,9/24/23,2300,N68885,32,Mark Zuckerberg
HOU,VNY,9/25/23,2500,N68885,32,Mark Zuckerberg
VNY,OPF,9/27/23,4000,N68885,32,Mark Zuckerberg
OPF,ACY,9/30/23,1700,N68885,32,Mark Zuckerberg
ACY,EFD,10/1/23,2600,N68885,32,Mark Zuckerberg
MUI,HOU,10/5/23,2400,N68885,32,Mark Zuckerberg
TEB,CLT,10/10/23,1500,N68885,32,Mark Zuckerberg
TEB,OPF,10/24/23,980,N68885,32,Mark Zuckerberg
VNY,STL,10/30/23,750,N68885,32,Mark Zuckerberg
DTW,JFK,12/13/23,960,N68885,32,Mark Zuckerberg
STL,DTW,12/13/23,1100,N68885,32,Mark Zuckerberg
BHX,RUH,12/14/23,5200,N68885,32,Mark Zuckerberg
GLA,GLA,12/14/23,6900,N68885,32,Mark Zuckerberg
JFK,FAJ,12/14/23,2800,N68885,32,Mark Zuckerberg
IOR,SNN,12/15/23,740,N68885,32,Mark Zuckerberg
RUH,RUH,12/15/23,6000,N68885,32,Mark Zuckerberg
BFI,LAX,12/29/23,880,N68885,32,Mark Zuckerberg
YYZ,ATL,12/30/23,1400,N68885,32,Mark Zuckerberg
ATL,VNY,1/1/24,3400,N68885,32,Mark Zuckerberg
VNY,MDW,1/3/24,2700,N68885,32,Mark Zuckerberg
MDW,ATL,1/4/24,1500,N68885,32,Mark Zuckerberg
ATL,YYZ,1/6/24,1200,N68885,32,Mark Zuckerberg
YYZ,HOU,1/7/24,2100,N68885,32,Mark Zuckerberg
HOU,YHU,1/10/24,2700,N68885,32,Mark Zuckerberg
YHU,AUS,1/11/24,2700,N68885,32,Mark Zuckerberg
AUS,HOU,1/12/24,860,N68885,32,Mark Zuckerberg
HOU,BED,1/12/24,2600,N68885,32,Mark Zuckerberg
BED,CNY,1/21/24,5600,N68885,32,Mark Zuckerberg
CNY,OSU,1/25/24,2100,N68885,32,Mark Zuckerberg
OSU,VNY,1/25/24,3200,N68885,32,Mark Zuckerberg
CFT,MIA,1/27/24,3000,N68885,32,Mark Zuckerberg
VNY,CFT,1/27/24,1100,N68885,32,Mark Zuckerberg
MIA,MCO,2/1/24,800,N68885,32,Mark Zuckerberg
MCO,ELA,2/14/24,1500,N68885,32,Mark Zuckerberg
LRU,ELA,2/15/24,1100,N68885,32,Mark Zuckerberg
ELA,VNY,2/17/24,2100,N68885,32,Mark Zuckerberg
SAD,NBG,2/23/24,1800,N68885,32,Mark Zuckerberg
VNY,SAD,2/23/24,830,N68885,32,Mark Zuckerberg
NBG,OPF,2/24/24,1100,N68885,32,Mark Zuckerberg
FST,CCB,2/25/24,1500,N68885,32,Mark Zuckerberg
OPF,PIE,2/25/24,810,N68885,32,Mark Zuckerberg
PIE,FST,2/25/24,2000,N68885,32,Mark Zuckerberg
VNY,YXL,3/2/24,1600,N68885,32,Mark Zuckerberg
ELA,IAH,3/3/24,840,N68885,32,Mark Zuckerberg
VNY,NXP,3/8/24,760,N68885,32,Mark Zuckerberg
NXP,HOU,3/11/24,2100,N68885,32,Mark Zuckerberg
HOU,VNY,4/24/24,2300,N68885,32,Mark Zuckerberg
ATL,EWR,4/25/24,1200,N68885,32,Mark Zuckerberg
HIO,TRM,4/25/24,830,N68885,32,Mark Zuckerberg
BCN,BCN,4/29/24,1800,N68885,32,Mark Zuckerberg
SKG,SMI,5/6/24,760,N68885,32,Mark Zuckerberg
YQX,YYZ,5/10/24,5900,N68885,32,Mark Zuckerberg
HOU,VNY,5/14/24,2900,N68885,32,Mark Zuckerberg
VNY,EWR,5/19/24,4300,N68885,32,Mark Zuckerberg
BGR,YPS,5/28/24,580,N68885,32,Mark Zuckerberg
EWR,BGR,5/28/24,810,N68885,32,Mark Zuckerberg
YPS,YYZ,5/28/24,5400,N68885,32,Mark Zuckerberg
AUS,SJC,5/14/24,1200,N701DB,5,Dan Bilzerian
SJC,AUS,5/16/24,1100,N701DB,5,Dan Bilzerian
AUS,BFI,5/18/24,1300,N701DB,5,Dan Bilzerian
BFI,HND,5/18/24,3600,N701DB,5,Dan Bilzerian
DPS,HND,5/20/24,2600,N701DB,5,Dan Bilzerian
AUS,AZA,5/22/24,690,N701DB,5,Dan Bilzerian
AZA,AUS,5/27/24,680,N701DB,5,Dan Bilzerian
LAX,SAC,6/14/23,550,N709DS,46,Steve Ballmer
SAC,LAX,6/14/23,590,N709DS,46,Steve Ballmer
LAX,BFI,6/16/23,860,N709DS,46,Steve Ballmer
BFI,LAX,6/20/23,950,N709DS,46,Steve Ballmer
LAX,BFI,7/20/23,900,N709DS,46,Steve Ballmer
BFI,YLJ,8/11/23,760,N709DS,46,Steve Ballmer
YLJ,YYZ,8/11/23,4200,N709DS,46,Steve Ballmer
NCE,LBG,8/14/23,580,N709DS,46,Steve Ballmer
TEB,IAD,9/13/23,390,N709DS,46,Steve Ballmer
IAD,BFI,9/15/23,2200,N709DS,46,Steve Ballmer
BFI,NRT,10/16/23,4700,N709DS,46,Steve Ballmer
NRT,BFI,10/20/23,4100,N709DS,46,Steve Ballmer
DOH,DOH,10/24/23,5900,N709DS,46,Steve Ballmer
BFI,LAX,10/30/23,500,N709DS,46,Steve Ballmer
LAX,BFI,10/30/23,500,N709DS,46,Steve Ballmer
BFI,LAX,10/31/23,970,N709DS,46,Steve Ballmer
BFI,MDW,10/31/23,1900,N709DS,46,Steve Ballmer
LAX,BFI,10/31/23,990,N709DS,46,Steve Ballmer
BFI,MDW,11/2/23,1800,N709DS,46,Steve Ballmer
MDW,LAX,11/2/23,1900,N709DS,46,Steve Ballmer
MDW,BFI,11/3/23,1700,N709DS,46,Steve Ballmer
BFI,LAX,11/12/23,1000,N709DS,46,Steve Ballmer
VNY,TUS,11/15/23,580,N709DS,46,Steve Ballmer
BFI,LAX,11/16/23,920,N709DS,46,Steve Ballmer
LAX,BFI,11/19/23,970,N709DS,46,Steve Ballmer
BFI,LAX,11/26/23,1000,N709DS,46,Steve Ballmer
LAX,BFI,11/26/23,830,N709DS,46,Steve Ballmer
BFI,SFO,11/30/23,1100,N709DS,46,Steve Ballmer
SFO,BFI,12/1/23,830,N709DS,46,Steve Ballmer
BFI,BGR,12/6/23,2400,N709DS,46,Steve Ballmer
BGR,BFI,12/9/23,2400,N709DS,46,Steve Ballmer
BFI,NTD,12/12/23,950,N709DS,46,Steve Ballmer
NTD,BFI,12/13/23,830,N709DS,46,Steve Ballmer
BFI,LAX,12/14/23,1000,N709DS,46,Steve Ballmer
BFI,LAX,12/26/23,930,N709DS,46,Steve Ballmer
LAX,BFI,12/27/23,880,N709DS,46,Steve Ballmer
BFI,LAX,12/29/23,880,N709DS,46,Steve Ballmer
LAX,OAK,1/2/24,510,N709DS,46,Steve Ballmer
OAK,SAV,1/2/24,2400,N709DS,46,Steve Ballmer
SAV,BFI,2/2/24,2200,N709DS,46,Steve Ballmer
BYG,RNT,2/16/24,900,N709DS,46,Steve Ballmer
EDE,MYR,2/16/24,340,N709DS,46,Steve Ballmer
RNT,HIO,2/22/24,4600,N709DS,46,Steve Ballmer
LAX,SNS,2/23/24,510,N709DS,46,Steve Ballmer
LAX,BFI,2/26/24,1000,N709DS,46,Steve Ballmer
PSP,LAX,2/26/24,550,N709DS,46,Steve Ballmer
BFI,LWT,2/27/24,530,N709DS,46,Steve Ballmer
BWI,BFI,2/28/24,2200,N709DS,46,Steve Ballmer
LWT,BWI,2/28/24,1600,N709DS,46,Steve Ballmer
BFI,SQA,2/29/24,1500,N709DS,46,Steve Ballmer
SBA,BYS,2/29/24,630,N709DS,46,Steve Ballmer
MRB,RNT,3/1/24,2400,N709DS,46,Steve Ballmer
RNT,DNL,3/5/24,2000,N709DS,46,Steve Ballmer
DNL,PUW,3/6/24,1900,N709DS,46,Steve Ballmer
PUW,LMT,3/7/24,680,N709DS,46,Steve Ballmer
LMT,FDK,3/8/24,2000,N709DS,46,Steve Ballmer
FDK,COE,3/9/24,1900,N709DS,46,Steve Ballmer
COE,HHR,3/10/24,880,N709DS,46,Steve Ballmer
HHR,RDD,3/10/24,580,N709DS,46,Steve Ballmer
RDD,WHP,3/12/24,930,N709DS,46,Steve Ballmer
WHP,MER,3/14/24,810,N709DS,46,Steve Ballmer
MER,CZK,3/17/24,610,N709DS,46,Steve Ballmer
CZK,NTD,3/18/24,970,N709DS,46,Steve Ballmer
NTD,TTD,3/21/24,750,N709DS,46,Steve Ballmer
TTD,GRF,3/21/24,880,N709DS,46,Steve Ballmer
PBI,POP,3/24/24,470,N709DS,46,Steve Ballmer
MFR,EUG,3/25/24,1100,N709DS,46,Steve Ballmer
BWC,PSP,3/28/24,700,N709DS,46,Steve Ballmer
BFI,CLS,4/3/24,570,N709DS,46,Steve Ballmer
CLS,LAX,4/4/24,1100,N709DS,46,Steve Ballmer
LAX,BFI,4/6/24,980,N709DS,46,Steve Ballmer
BFI,WHP,4/7/24,900,N709DS,46,Steve Ballmer
BFI,LWT,4/8/24,560,N709DS,46,Steve Ballmer
WHP,BFI,4/8/24,940,N709DS,46,Steve Ballmer
LWT,TEB,4/9/24,1700,N709DS,46,Steve Ballmer
TEB,HHR,4/10/24,2600,N709DS,46,Steve Ballmer
HHR,BFI,4/11/24,1300,N709DS,46,Steve Ballmer
YXC,YYZ,4/15/24,1200,N709DS,46,Steve Ballmer
BFI,LAX,4/18/24,980,N709DS,46,Steve Ballmer
CNO,TEB,4/18/24,1800,N709DS,46,Steve Ballmer
YVR,YYZ,4/18/24,530,N709DS,46,Steve Ballmer
LAX,SEA,4/19/24,900,N709DS,46,Steve Ballmer
SEA,HHR,4/21/24,820,N709DS,46,Steve Ballmer
HHR,BFI,4/24/24,900,N709DS,46,Steve Ballmer
BFI,HIO,4/26/24,1100,N709DS,46,Steve Ballmer
CMA,VNY,4/26/24,450,N709DS,46,Steve Ballmer
DAL,HIO,4/29/24,1400,N709DS,46,Steve Ballmer
HIO,BFI,4/29/24,500,N709DS,46,Steve Ballmer
BFI,LAX,5/1/24,1000,N709DS,46,Steve Ballmer
LAX,BFI,5/2/24,1100,N709DS,46,Steve Ballmer
BFI,DAL,5/3/24,2100,N709DS,46,Steve Ballmer
DAL,BFI,5/4/24,1700,N709DS,46,Steve Ballmer
BFI,MDW,5/14/24,1600,N709DS,46,Steve Ballmer
MDW,BFI,5/16/24,1700,N709DS,46,Steve Ballmer
BFI,LAX,5/22/24,1000,N709DS,46,Steve Ballmer
LAX,BFI,5/23/24,890,N709DS,46,Steve Ballmer
DAL,NCE,7/4/23,4100,N713TS,52,Travis Scott
NCE,DAL,7/20/23,3700,N713TS,52,Travis Scott
DAL,CMA,7/25/23,1000,N713TS,52,Travis Scott
CMA,LAS,7/29/23,560,N713TS,52,Travis Scott
LAS,CMA,7/31/23,470,N713TS,52,Travis Scott
CMA,CAK,8/4/23,1500,N713TS,52,Travis Scott
CAK,HBR,8/5/23,820,N713TS,52,Travis Scott
HBR,CMA,8/5/23,810,N713TS,52,Travis Scott
CMA,DAL,8/12/23,930,N713TS,52,Travis Scott
DAL,TCB,9/3/23,1000,N713TS,52,Travis Scott
GLS,DAL,9/4/23,290,N713TS,52,Travis Scott
TCB,WTD,9/4/23,820,N713TS,52,Travis Scott
ABQ,LAX,10/15/23,480,N713TS,52,Travis Scott
DAL,ABQ,10/15/23,470,N713TS,52,Travis Scott
LAX,TEB,10/17/23,2000,N713TS,52,Travis Scott
TEB,DAL,10/21/23,1100,N713TS,52,Travis Scott
DAL,PHL,11/4/23,1100,N713TS,52,Travis Scott
PHL,DAL,11/5/23,1000,N713TS,52,Travis Scott
DAL,CLT,11/19/23,690,N713TS,52,Travis Scott
CLT,DAL,11/21/23,730,N713TS,52,Travis Scott
DAL,STN,12/7/23,3400,N713TS,52,Travis Scott
STN,DAL,12/9/23,3600,N713TS,52,Travis Scott
DAL,BUF,12/17/23,890,N713TS,52,Travis Scott
BUF,DAL,12/18/23,830,N713TS,52,Travis Scott
DAL,OPF,12/24/23,840,N713TS,52,Travis Scott
OPF,DAL,12/24/23,780,N713TS,52,Travis Scott
DAL,ELD,12/25/23,300,N713TS,52,Travis Scott
ELD,DAL,12/26/23,280,N713TS,52,Travis Scott
DAL,LIT,12/30/23,430,N713TS,52,Travis Scott
LIT,DAL,12/30/23,420,N713TS,52,Travis Scott
ASE,DAL,12/31/23,510,N713TS,52,Travis Scott
DAL,ASE,12/31/23,560,N713TS,52,Travis Scott
DAL,SXM,1/2/24,1500,N713TS,52,Travis Scott
SXM,BWI,1/7/24,1300,N713TS,52,Travis Scott
BWI,DAL,1/8/24,860,N713TS,52,Travis Scott
DAL,SXM,1/19/24,1800,N713TS,52,Travis Scott
SXM,TYR,2/5/24,1900,N713TS,52,Travis Scott
VNY,PHX,2/8/24,490,N713TS,52,Travis Scott
VNY,SLT,2/13/24,750,N713TS,52,Travis Scott
MOB,CRT,2/16/24,390,N713TS,52,Travis Scott
TLH,DAB,2/19/24,350,N713TS,52,Travis Scott
ZSA,WTD,2/29/24,420,N713TS,52,Travis Scott
RIL,BDU,3/7/24,1100,N713TS,52,Travis Scott
COE,HHR,3/10/24,880,N713TS,52,Travis Scott
TRL,PHK,3/18/24,700,N713TS,52,Travis Scott
MKO,ROG,4/5/24,490,N713TS,52,Travis Scott
ROG,ELH,4/9/24,1300,N713TS,52,Travis Scott
ELH,WTD,4/14/24,1000,N713TS,52,Travis Scott
DAL,PHK,4/23/24,850,N713TS,52,Travis Scott
PHK,DAL,4/26/24,910,N713TS,52,Travis Scott
DAL,GPT,5/2/24,500,N713TS,52,Travis Scott
DAL,NAS,5/2/24,1100,N713TS,52,Travis Scott
NAS,WTD,5/2/24,880,N713TS,52,Travis Scott
DAL,TEB,5/5/24,1000,N713TS,52,Travis Scott
TEB,DAL,5/9/24,1400,N713TS,52,Travis Scott
DAL,SLA,5/13/24,3400,N713TS,52,Travis Scott
SLA,SLA,5/18/24,3300,N713TS,52,Travis Scott
ADS,HOT,5/21/24,430,N713TS,52,Travis Scott
HOT,ADS,5/21/24,480,N713TS,52,Travis Scott
ADS,BNA,5/22/24,580,N713TS,52,Travis Scott
BNA,DAL,5/23/24,830,N713TS,52,Travis Scott
DAL,VPS,5/26/24,550,N713TS,52,Travis Scott
VPS,DAL,5/26/24,700,N713TS,52,Travis Scott
LAX,PBI,6/6/23,1500,N71KR,23,Kid Rock
PBI,LAX,6/7/23,1600,N71KR,23,Kid Rock
LAX,PBI,6/12/23,1600,N71KR,23,Kid Rock
PBI,LAX,6/13/23,1500,N71KR,23,Kid Rock
LAX,LIH,6/17/23,1700,N71KR,23,Kid Rock
LIH,LAX,7/2/23,2000,N71KR,23,Kid Rock
LAX,SFO,7/18/23,340,N71KR,23,Kid Rock
SFO,LAX,7/19/23,380,N71KR,23,Kid Rock
LAX,PBI,7/31/23,1500,N71KR,23,Kid Rock
PBI,LAX,7/31/23,1700,N71KR,23,Kid Rock
LAX,PBI,8/19/23,1700,N71KR,23,Kid Rock
PBI,LAX,8/23/23,1700,N71KR,23,Kid Rock
LAX,PBI,8/27/23,1700,N71KR,23,Kid Rock
PBI,EDW,8/28/23,1700,N71KR,23,Kid Rock
EDW,LAX,8/29/23,210,N71KR,23,Kid Rock
LAX,LAS,9/5/23,350,N71KR,23,Kid Rock
LAX,EDW,9/6/23,190,N71KR,23,Kid Rock
VNY,PBI,9/8/23,1500,N71KR,23,Kid Rock
PBI,LAX,9/9/23,1700,N71KR,23,Kid Rock
LAX,PBI,9/24/23,1700,N71KR,23,Kid Rock
LAX,SAV,9/24/23,1600,N71KR,23,Kid Rock
PBI,LAX,9/25/23,1600,N71KR,23,Kid Rock
SAV,OXR,3/6/24,1700,N71KR,23,Kid Rock
OXR,MIT,3/7/24,540,N71KR,23,Kid Rock
EIS,EIS,3/10/24,940,N71KR,23,Kid Rock
SEP,BLH,3/11/24,730,N71KR,23,Kid Rock
LAX,SEE,3/29/24,370,N71KR,23,Kid Rock
SEE,SFO,4/10/24,400,N71KR,23,Kid Rock
SFO,LAX,4/12/24,370,N71KR,23,Kid Rock
LAX,STS,4/14/24,420,N71KR,23,Kid Rock
STS,LAX,4/17/24,420,N71KR,23,Kid Rock
LAX,LIH,4/25/24,1800,N71KR,23,Kid Rock
HNL,LAX,5/3/24,2000,N71KR,23,Kid Rock
LAX,PBI,5/4/24,2200,N71KR,23,Kid Rock
PBI,LAX,5/5/24,2200,N71KR,23,Kid Rock
LAX,EWR,5/18/24,2400,N71KR,23,Kid Rock
EWR,LAX,5/19/24,1900,N71KR,23,Kid Rock
LAX,SFO,5/24/24,400,N71KR,23,Kid Rock
SFO,LAX,5/24/24,440,N71KR,23,Kid Rock
LAX,LGB,5/26/24,350,N71KR,23,Kid Rock
TEB,DAL,5/29/23,1300,N757AF,7,Donald Trump
DAL,AUS,6/1/23,260,N757AF,7,Donald Trump
AUS,DAL,6/2/23,330,N757AF,7,Donald Trump
DAL,SLC,6/7/23,1100,N757AF,7,Donald Trump
SLC,SJC,6/7/23,660,N757AF,7,Donald Trump
SJC,DAL,6/8/23,1500,N757AF,7,Donald Trump
DAL,LAX,6/12/23,1200,N757AF,7,Donald Trump
LAX,DAL,6/12/23,1100,N757AF,7,Donald Trump
DAL,PHL,6/29/23,1200,N757AF,7,Donald Trump
PHL,SNA,7/2/23,2000,N757AF,7,Donald Trump
SNA,DAL,7/16/23,1100,N757AF,7,Donald Trump
DAL,SNA,7/18/23,1200,N757AF,7,Donald Trump
DAL,SNA,7/23/23,1200,N757AF,7,Donald Trump
SNA,DAL,7/23/23,1100,N757AF,7,Donald Trump
DAL,BDL,8/12/23,1400,N757AF,7,Donald Trump
BDL,DAL,8/13/23,1400,N757AF,7,Donald Trump
BNA,DAL,8/20/23,930,N757AF,7,Donald Trump
DAL,BNA,8/20/23,910,N757AF,7,Donald Trump
DAL,LAX,8/27/23,1400,N757AF,7,Donald Trump
LAX,DAL,8/28/23,1100,N757AF,7,Donald Trump
DAL,LAX,9/4/23,1100,N757AF,7,Donald Trump
LAX,DAL,9/4/23,1300,N757AF,7,Donald Trump
DAL,LAS,9/22/23,1100,N757AF,7,Donald Trump
LAS,DAL,9/25/23,1000,N757AF,7,Donald Trump
LIN,QLT,10/2/23,2600,N757AF,7,Donald Trump
AUH,MAD,10/8/23,3500,N757AF,7,Donald Trump
MAD,BCN,10/11/23,4900,N757AF,7,Donald Trump
DAL,BNA,10/13/23,900,N757AF,7,Donald Trump
BNA,DAL,10/15/23,1000,N757AF,7,Donald Trump
DAL,TEB,10/16/23,1400,N757AF,7,Donald Trump
BNA,DAL,10/18/23,610,N757AF,7,Donald Trump
TEB,BNA,10/18/23,760,N757AF,7,Donald Trump
BNA,DAL,10/23/23,690,N757AF,7,Donald Trump
DFW,GVT,10/23/23,240,N757AF,7,Donald Trump
GVT,BNA,10/23/23,990,N757AF,7,Donald Trump
FTW,MEM,10/30/23,600,N757AF,7,Donald Trump
MEM,DAL,10/31/23,580,N757AF,7,Donald Trump
DAL,DEN,11/2/23,1000,N757AF,7,Donald Trump
DEN,DAL,11/4/23,400,N757AF,7,Donald Trump
IND,DAL,11/9/23,810,N757AF,7,Donald Trump
DAL,SWF,11/13/23,1500,N757AF,7,Donald Trump
SWF,IAD,11/14/23,680,N757AF,7,Donald Trump
VNY,TUS,11/15/23,580,N757AF,7,Donald Trump
IAD,DAL,11/16/23,1200,N757AF,7,Donald Trump
DAL,LAX,11/21/23,1200,N757AF,7,Donald Trump
LAX,DAL,11/23/23,1300,N757AF,7,Donald Trump
DAL,LAX,11/25/23,1100,N757AF,7,Donald Trump
LAX,DAL,11/26/23,1200,N757AF,7,Donald Trump
DAL,AUS,11/30/23,260,N757AF,7,Donald Trump
AUS,DAL,12/1/23,650,N757AF,7,Donald Trump
BNA,DAL,12/14/23,780,N757AF,7,Donald Trump
DAL,BNA,12/14/23,660,N757AF,7,Donald Trump
CLL,OPF,12/15/23,1000,N757AF,7,Donald Trump
DAL,CLL,12/15/23,450,N757AF,7,Donald Trump
OPF,DAL,12/20/23,1200,N757AF,7,Donald Trump
BNA,DAL,1/5/24,880,N757AF,7,Donald Trump
DAL,BNA,1/5/24,630,N757AF,7,Donald Trump
DAL,LAX,1/16/24,1500,N757AF,7,Donald Trump
LAX,OAK,1/18/24,640,N757AF,7,Donald Trump
DAL,ADS,3/29/24,430,N757AF,7,Donald Trump
ADS,ELA,3/31/24,380,N757AF,7,Donald Trump
ELA,CRS,4/1/24,550,N757AF,7,Donald Trump
PRB,LIR,4/2/24,2600,N757AF,7,Donald Trump
PVW,SFO,4/3/24,1400,N757AF,7,Donald Trump
NXP,ESP,4/4/24,2200,N757AF,7,Donald Trump
DAL,IAD,4/17/24,1200,N757AF,7,Donald Trump
IAD,DAL,4/18/24,1400,N757AF,7,Donald Trump
DAL,HHR,4/21/24,1100,N757AF,7,Donald Trump
HHR,DAL,4/22/24,1100,N757AF,7,Donald Trump
DAL,OKC,5/7/24,410,N757AF,7,Donald Trump
OKC,DAL,5/8/24,490,N757AF,7,Donald Trump
DAL,OKC,5/10/24,560,N757AF,7,Donald Trump
OKC,DAL,5/10/24,450,N757AF,7,Donald Trump
DAL,OKC,5/15/24,520,N757AF,7,Donald Trump
OKC,DAL,5/16/24,550,N757AF,7,Donald Trump
DAL,MSP,5/22/24,790,N757AF,7,Donald Trump
MSP,NAS,5/25/24,1500,N757AF,7,Donald Trump
NAS,WTD,5/27/24,1300,N757AF,7,Donald Trump
FTW,BNA,7/1/23,410,N767CJ,9,Drake
DET,VRB,7/16/23,740,N767CJ,9,Drake
VRB,JWN,7/19/23,470,N767CJ,9,Drake
JWN,HRO,9/16/23,280,N767CJ,9,Drake
BNA,LAS,10/25/23,990,N767CJ,9,Drake
DTW,JWN,10/29/23,460,N767CJ,9,Drake
FXE,XCM,10/29/23,770,N767CJ,9,Drake
LAS,APF,10/29/23,1300,N767CJ,9,Drake
JWN,TCL,11/4/23,260,N767CJ,9,Drake
TCL,JWN,11/4/23,210,N767CJ,9,Drake
JWN,MCO,11/10/23,480,N767CJ,9,Drake
